Label,Message
1,"Had your contract mobile 11 Mnths? Latest Motorola, Nokia etc. all FREE! Double Mins & Text on Orange tariffs. TEXT YES for callback, no to remove from records."
0,Sorry da. I gone mad so many pending works what to do.
0,Where are you ? What do you do ? How can you stand to be away from me ? Doesn't your heart ache without me ? Don't you wonder of me ? Don't you crave me ?
0,Hey! There's veggie pizza... :/
0,K:)k:)good:)study well.
0,Great. I was getting worried about you. Just know that a wonderful and caring person like you will have only the best in life. Know that u r wonderful and God's love is yours.
1,"Hello darling how are you today? I would love to have a chat, why dont you tell me what you look like and what you are in to sexy?"
0,Noooooooo please. Last thing I need is stress. For once in your life be fair.
0,All will come alive.better correct any good looking figure there itself..
0,I thk u dun haf 2 hint in e forum already lor... Cos i told ron n darren is going 2 tell shuhui.
0,You getting back any time soon?
0,Hey do you want anything to buy:)
0,"Call me da, i am waiting for your call."
0,"Omw back to tampa from west palm, you hear what happened?"
0,somewhere out there beneath the pale moon light someone think in of u some where out there where dreams come true... goodnite &amp; sweet dreams
0,Total video converter free download type this in google search:)
0,"Oops I did have it,  &lt;#&gt; ?"
1,"U were outbid by simonwatson5120 on the Shinco DVD Plyr. 2 bid again, visit sms. ac/smsrewards 2 end bid notifications, reply END OUT"
0,Thankyou so much for the call. I appreciate your care.
0,Omg how did u know what I ate?
0,Hope youre not having too much fun without me!! see u tomorrow love jess x
0,I wonder if you'll get this text?
1,"This weeks SavaMob member offers are now accessible. Just call 08709501522 for details! SavaMob, POBOX 139, LA3 2WU. Only £1.50/week. SavaMob - offers mobile!"
0,Arun can u transfr me d amt
0,Ok.
0,Boooo you always work. Just quit.
0,How are you. Wish you a great semester
0,Hurt me... Tease me... Make me cry... But in the end of my life when i die plz keep one rose on my grave and say STUPID I MISS U.. HAVE A NICE DAY BSLVYL
0,So i'm doing a list of buyers.
0,Where are you ? You said you would be here when I woke ... :-(
0,I don't run away frm u... I walk slowly &amp; it kills me that u don't care enough to stop me...
0,Watching tv lor... Y she so funny we bluff her 4 wat. Izzit because she thk it's impossible between us?
0,Did you show him and wot did he say or could u not c him 4 dust?
1,URGENT! We are trying to contact U. Todays draw shows that you have won a £2000 prize GUARANTEED. Call 09058094507 from land line. Claim 3030. Valid 12hrs only
1,"Double mins and txts 4 6months FREE Bluetooth on Orange. Available on Sony, Nokia Motorola phones. Call MobileUpd8 on 08000839402 or call2optout/N9DX"
0,Hello handsome ! Are you finding that job ? Not being lazy ? Working towards getting back that net for mummy ? Where's my boytoy now ? Does he miss me ?
0,I meant as an apology from me for texting you to get me drugs at  &lt;#&gt; at night
1,Get your garden ready for summer with a FREE selection of summer bulbs and seeds worth £33:50 only with The Scotsman this Saturday. To stop go2 notxt.co.uk
1,Todays Vodafone numbers ending with 4882 are selected to a receive a £350 award. If your number matches call 09064019014 to receive your £350 award.
0,Ha ha - had popped down to the loo when you hello-ed me. Hello!
0,Lol please do. Actually send a pic of yourself right now. I wanna see. Pose with a comb and hair dryer or something.
0,Thts god's gift for birds as humans hav some natural gift frm god..
0,Good morning pookie pie! Lol hope I didn't wake u up
0,Just finished. Missing you plenty
1,We tried to contact you re your reply to our offer of a Video Phone 750 anytime any network mins Half Price Line Rental Camcorder Reply or call 08000930705
0,Don't forget though that I love you .... And I walk beside you. Watching over you and keeping your heart warm.
0,Probably money worries. Things are coming due and i have several outstanding invoices for work i did two and three months ago.
0,Hi babe its me thanks for coming even though it didnt go that well!i just wanted my bed! Hope to see you soon love and kisses xxx
0,Honey boo I'm missing u.
0,"I can't, I don't have her number!"
0,Ok... U enjoy ur shows...
0,Lol I know! They're so dramatic. Schools already closed for tomorrow. Apparently we can't drive in the inch of snow were supposed to get.
0,I cant pick the phone right now. Pls send a message
0,O ic lol. Should play 9 doors sometime yo
0,Love that holiday Monday feeling even if I have to go to the dentists in an hour
0,"Sorry, I'll call later In meeting."
1,"For ur chance to win a £250 wkly shopping spree TXT: SHOP to 80878. T's&C's www.txt-2-shop.com custcare 08715705022, 1x150p/wk"
0,I'm meeting Darren...
0,Also andros ice etc etc
0,Moji just informed me that you saved our lives. Thanks.
0,Annoying isn't it.
0,Hi this is yijue... It's regarding the 3230 textbook it's intro to algorithms second edition... I'm selling it for $50...
0,CHEERS U TEX MECAUSE U WEREBORED! YEAH OKDEN HUNNY R UIN WK SAT?SOUNDS LIKEYOUR HAVIN GR8FUN J! KEEP UPDAT COUNTINLOTS OF LOVEME XXXXX.
0,Still at west coast... Haiz... Ü'll take forever to come back...
0,Stop the story. I've told him i've returned it and he's saying i should not re order it.
0,"Erm … ill pick you up at about 6.45pm. That'll give enough time to get there, park and that."
0,All done? All handed in? Celebrations in full swing yet?
0,In other news after hassling me to get him weed for a week andres has no money. HAUGHAIGHGTUJHYGUJ
0,"I call you later, don't have network. If urgnt, sms me."
0,Yup
1,A £400 XMAS REWARD IS WAITING FOR YOU! Our computer has randomly picked you from our loyal mobile customers to receive a £400 reward. Just call 09066380611
0,Watching tv now. I got new job :)
0,I wish things were different. I wonder when i will be able to show you how much i value you. Pls continue the brisk walks no drugs without askin me please and find things to laugh about. I love you dearly.
0,Yup... Hey then one day on fri we can ask miwa and jiayin take leave go karaoke 
0,Shall i get my pouch?
0,Po de :-):):-):-):-). No need job aha.
0,"Aight, let me know when you're gonna be around usf"
0,Ok c ü then.
0,Ah poop. Looks like ill prob have to send in my laptop to get fixed cuz it has a gpu problem
0,Babe ! What are you doing ? Where are you ? Who are you talking to ? Do you think of me ? Are you being a good boy? Are you missing me? Do you love me ?
0,Well boy am I glad G wasted all night at applebees for nothing
0,Haf u eaten? Wat time u wan me 2 come?
0,"Piggy, r u awake? I bet u're still sleeping. I'm going 4 lunch now..."
1,"Hi there, 2nights ur lucky night! Uve been invited 2 XCHAT, the Uks wildest chat! Txt CHAT to 86688 now! 150p/MsgrcvdHG/Suite342/2Lands/Row/W1J6HL LDN 18yrs"
1,Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send CASH to 86688 only 150p/msg. CC: 08718720201 PO BOX 114/14 TCR/W1
0,"Found it, ENC  &lt;#&gt; , where you at?"
0,Need a coffee run tomo?Can't believe it's that time of week already
1,Sexy Singles are waiting for you! Text your AGE followed by your GENDER as wither M or F E.G.23F. For gay men text your AGE followed by a G. e.g.23G.
0,Thanks for being there for me just to talk to on saturday. You are very dear to me. I cherish having you as a brother and role model.
0,"Honey ? Sweetheart ? Darling ? Sexy buns ? Sugar plum ? Loverboy ? I miss you, boytoy ... *smacks your ass* Did you go to the gym too ?"
0,"Don't worry, * is easy once have ingredients!"
0,"He said that he had a right giggle when he saw u again! You would possibly be the first person2die from NVQ, but think how much you could for! "
0,"Do 1 thing! Change that sentence into: ""Because i want 2 concentrate in my educational career im leaving here.."""
0,"Ok omw now, you at castor?"
0,Just haven't decided where yet eh ?
1,"Urgent UR awarded a complimentary trip to EuroDisinc Trav, Aco&Entry41 Or £1000. To claim txt DIS to 87121 18+6*£1.50(moreFrmMob. ShrAcomOrSglSuplt)10, LS1 3AJ"
0,"My fri ah... Okie lor,goin 4 my drivin den go shoppin after tt..."
0,HMM yeah if your not too grooved out! And im looking forward to my pound special :)
1,"Congrats! 2 mobile 3G Videophones R yours. call 09061744553 now! videochat wid ur mates, play java games, Dload polyH music, noline rentl. bx420. ip4. 5we. 150pm"
0,Ard 6 like dat lor.
0,We are supposed to meet to discuss abt our trip... Thought xuhui told you? In the afternoon. Thought we can go for lesson after that
0,No probably  &lt;#&gt; %.
0,Shall call now dear having food
0,"Do you know why god created gap between your fingers..? So that, One who is made for you comes &amp; fills those gaps by holding your hand with LOVE..!"
0,"I don't have anybody's number, I still haven't thought up a tactful way to ask alex"
0,Thts wat Wright Brother did to fly..
0,"HELLOGORGEOUS, HOWS U? MY FONE WAS ON CHARGE LST NITW WEN U TEXD ME. HOPEU AD A NICE WKEND AS IM SURE U DID LOOKIN 4WARD 2 C-IN U 2MRW LUV JAZ"
0,I am waiting machan. Call me once you free.
0,"It's cool, we can last a little while. Getting more any time soon?"
0,Hey so this sat are we going for the intro pilates only? Or the kickboxing too? 
0,"Come round, it's . "
1,Buy Space Invaders 4 a chance 2 win orig Arcade Game console. Press 0 for Games Arcade (std WAP charge) See o2.co.uk/games 4 Terms + settings. No purchase
0,"Just sent you an email – to an address with incomm in it, is that right?"
0,I'm going 4 lunch now wif my family then aft dat i go str 2 orchard lor.
0,Please da call me any mistake from my side sorry da. Pls da goto doctor.
0,Ah you see. You have to be in the lingo. I will let you know wot on earth it is when has finished making it!
0,Ya! when are ü taking ure practical lessons? I start in june..  
0,Its a part of checking IQ
0,Its on in engalnd! But telly has decided it won't let me watch it and mia and elliot were kissing! Damn it!
0,See? I thought it all through
0,Tomarrow final hearing on my laptop case so i cant.
1,"January Male Sale! Hot Gay chat now cheaper, call 08709222922. National rate from 1.5p/min cheap to 7.8p/min peak! To stop texts call 08712460324 (10p/min)"
0,"Good afternoon, my love! How goes that day ? I hope maybe you got some leads on a job. I think of you, boytoy and send you a passionate kiss from across the sea"
0,Good morning princess! Have a great day!
0,No..jst change tat only..
0,Lul im gettin some juicy gossip at the hospital. Two nurses are talking about how fat they are gettin. And one thinks shes obese. Oyea.
0,No it will reach by 9 only. She telling she will be there. I dont know
0,S da..al r above  &lt;#&gt;
1,Get ur 1st RINGTONE FREE NOW! Reply to this msg with TONE. Gr8 TOP 20 tones to your phone every week just £1.50 per wk 2 opt out send STOP 08452810071 16
0,Good morning princess! Happy New Year!
0,O we cant see if we can join denis and mina? Or does denis want alone time
0,"Nah can't help you there, I've never had an iphone"
0,"Are you sure you don't mean ""get here, we made you hold all the weed"""
0,About  &lt;#&gt; bucks. The banks fees are fixed. Better to call the bank and find out.
0,When you are big..| God will bring success.
0,Nobody can decide where to eat and dad wants Chinese
0,Yoyyooo u know how to change permissions for a drive in mac. My usb flash drive
0,Come to medical college at 7pm ......forward it da
1,"URGENT! Your mobile No 077xxx WON a £2,000 Bonus Caller Prize on 02/06/03! This is the 2nd attempt to reach YOU! Call 09066362206 ASAP! BOX97N7QP, 150ppm"
